SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
725308265,00658M00:07:16.908,0657 23:25:55,735.66,,1
725308266,00658M00:07:17.882,0657 23:25:56,735.66,,1
725308267,00658M00:07:18.855,0657 23:25:57,735.64,,1
725308268,00658M00:07:19.828,0657 23:25:58,735.66,,1
725308269,00658M00:07:20.801,0657 23:25:59,735.68,,1
725308270,00658M00:07:21.775,0657 23:26:00,735.59,,1
725308271,00658M00:07:22.748,0657 23:26:01,735.66,,1
725308272,00658M00:07:23.721,0657 23:26:02,735.64,,1
725308273,00658M00:07:24.694,0657 23:26:03,735.68,,1
725308274,00658M00:07:25.668,0657 23:26:04,735.66,,1
725308275,00658M00:07:26.641,0657 23:26:05,735.68,,1
725308276,00658M00:07:27.614,0657 23:26:06,735.66,,1
725308277,00658M00:07:28.587,0657 23:26:07,735.68,,1
725308278,00658M00:07:29.561,0657 23:26:08,735.66,,1
725308279,00658M00:07:30.534,0657 23:26:09,735.73,,1
725308280,00658M00:07:31.507,0657 23:26:10,735.70,,1
725308281,00658M00:07:32.480,0657 23:26:11,735.70,,1
725308282,00658M00:07:33.454,0657 23:26:12,735.75,,1
725308283,00658M00:07:34.427,0657 23:26:13,735.71,,1
725308284,00658M00:07:35.400,0657 23:26:14,735.71,,1
725308285,00658M00:07:36.373,0657 23:26:15,735.71,,1
725308286,00658M00:07:37.347,0657 23:26:16,735.77,,1
725308287,00658M00:07:38.320,0657 23:26:17,735.71,,1
725308288,00658M00:07:39.293,0657 23:26:18,735.66,,1
725308289,00658M00:07:40.266,0657 23:26:19,735.75,,1
725308290,00658M00:07:41.240,0657 23:26:20,735.71,,1
725308291,00658M00:07:42.213,0657 23:26:21,735.71,,1
725308292,00658M00:07:43.186,0657 23:26:22,735.71,,1
725308293,00658M00:07:44.159,0657 23:26:22,735.69,,1
725308294,00658M00:07:45.133,0657 23:26:23,735.71,,1
725308295,00658M00:07:46.106,0657 23:26:24,735.78,,1
725308296,00658M00:07:47.079,0657 23:26:25,735.75,,1
725308297,00658M00:07:48.052,0657 23:26:26,735.75,,1
725308298,00658M00:07:49.026,0657 23:26:27,735.76,,1
725308299,00658M00:07:49.999,0657 23:26:28,735.73,,1
725308300,00658M00:07:50.972,0657 23:26:29,735.73,,1
725308301,00658M00:07:51.945,0657 23:26:30,735.78,,1
725308302,00658M00:07:52.919,0657 23:26:31,735.78,,1
725308303,00658M00:07:53.892,0657 23:26:32,735.73,,1
725308304,00658M00:07:54.865,0657 23:26:33,735.71,,1
725308305,00658M00:07:55.838,0657 23:26:34,735.78,,1
725308306,00658M00:07:56.812,0657 23:26:35,735.71,,1
725308307,00658M00:07:57.785,0657 23:26:36,735.76,,1
725308308,00658M00:07:58.758,0657 23:26:37,735.78,,1
725308309,00658M00:07:59.731,0657 23:26:38,735.75,,1
725308310,00658M00:08:00.705,0657 23:26:39,735.76,,1
725308311,00658M00:08:01.678,0657 23:26:40,735.73,,1
725308312,00658M00:08:02.651,0657 23:26:41,735.76,,1
725308313,00658M00:08:03.624,0657 23:26:42,735.78,,1
725308314,00658M00:08:04.598,0657 23:26:43,735.82,,1
725308315,00658M00:08:05.571,0657 23:26:44,735.80,,1
725308316,00658M00:08:06.544,0657 23:26:45,735.80,,1
725308317,00658M00:08:07.517,0657 23:26:46,735.82,,1
725308318,00658M00:08:08.491,0657 23:26:47,735.80,,1
725308319,00658M00:08:09.464,0657 23:26:48,735.78,,1
725308320,00658M00:08:10.437,0657 23:26:49,735.78,,1
725308321,00658M00:08:11.411,0657 23:26:50,735.76,,1
725308322,00658M00:08:12.384,0657 23:26:51,735.78,,1
725308323,00658M00:08:13.357,0657 23:26:52,735.80,,1
725308324,00658M00:08:14.330,0657 23:26:53,735.80,,1
725308325,00658M00:08:15.304,0657 23:26:54,735.80,,1
725308326,00658M00:08:16.277,0657 23:26:55,735.83,,1
725308327,00658M00:08:17.250,0657 23:26:56,735.83,,1
725308328,00658M00:08:18.223,0657 23:26:57,735.80,,1
725308329,00658M00:08:19.197,0657 23:26:58,735.85,,1
725308330,00658M00:08:20.170,0657 23:26:59,735.83,,1
725308331,00658M00:08:21.143,0657 23:26:59,735.85,,1
725308332,00658M00:08:22.116,0657 23:27:00,735.87,,1
725308333,00658M00:08:23.090,0657 23:27:01,735.83,,1
725308334,00658M00:08:24.063,0657 23:27:02,735.80,,1
725308335,00658M00:08:25.036,0657 23:27:03,735.83,,1
725308336,00658M00:08:26.009,0657 23:27:04,735.82,,1
725308337,00658M00:08:26.983,0657 23:27:05,735.87,,1
725308338,00658M00:08:27.956,0657 23:27:06,735.89,,1
725308339,00658M00:08:28.929,0657 23:27:07,735.89,,1
725308340,00658M00:08:29.902,0657 23:27:08,735.89,,1
725308341,00658M00:08:30.876,0657 23:27:09,735.85,,1
725308342,00658M00:08:31.849,0657 23:27:10,735.85,,1
725308343,00658M00:08:32.822,0657 23:27:11,735.87,,1
725308344,00658M00:08:33.795,0657 23:27:12,735.83,,1
725308345,00658M00:08:34.769,0657 23:27:13,735.87,,1
725308346,00658M00:08:35.742,0657 23:27:14,735.83,,1
725308347,00658M00:08:36.715,0657 23:27:15,735.87,,1
725308348,00658M00:08:37.688,0657 23:27:16,735.87,,1
725308349,00658M00:08:38.662,0657 23:27:17,735.89,,1
725308350,00658M00:08:39.635,0657 23:27:18,735.90,,1
725308351,00658M00:08:40.608,0657 23:27:19,735.87,,1
725308352,00658M00:08:41.581,0657 23:27:20,735.87,,1
725308353,00658M00:08:42.555,0657 23:27:21,735.85,,1
725308354,00658M00:08:43.528,0657 23:27:22,735.85,,1
725308355,00658M00:08:44.501,0657 23:27:23,735.83,,1
725308356,00658M00:08:45.474,0657 23:27:24,735.87,,1
725308357,00658M00:08:46.448,0657 23:27:25,735.87,,1
725308358,00658M00:08:47.421,0657 23:27:26,735.92,,1
725308359,00658M00:08:48.394,0657 23:27:27,735.90,,1
725308360,00658M00:08:49.367,0657 23:27:28,735.88,,1
725308361,00658M00:08:50.341,0657 23:27:29,735.85,,1
725308362,00658M00:08:51.314,0657 23:27:30,735.90,,1
725308363,00658M00:08:52.287,0657 23:27:31,735.89,,1
725308364,00658M00:08:53.260,0657 23:27:32,735.94,,1
725308365,00658M00:08:54.234,0657 23:27:33,735.96,,1
725308366,00658M00:08:55.207,0657 23:27:34,735.87,,1
725308367,00658M00:08:56.180,0657 23:27:35,735.92,,1
725308368,00658M00:08:57.153,0657 23:27:35,735.87,,1
725308369,00658M00:08:58.127,0657 23:27:36,735.92,,1
725308370,00658M00:08:59.100,0657 23:27:37,735.92,,1
725308371,00658M00:09:00.073,0657 23:27:38,735.90,,1
725308372,00658M00:09:01.046,0657 23:27:39,735.92,,1
725308373,00658M00:09:02.020,0657 23:27:40,735.92,,1
725308374,00658M00:09:02.993,0657 23:27:41,735.90,,1
725308375,00658M00:09:03.966,0657 23:27:42,735.92,,1
725308376,00658M00:09:04.939,0657 23:27:43,735.88,,1
725308377,00658M00:09:05.913,0657 23:27:44,735.92,,1
725308378,00658M00:09:06.886,0657 23:27:45,735.94,,1
725308379,00658M00:09:07.859,0657 23:27:46,735.96,,1
725308380,00658M00:09:08.832,0657 23:27:47,735.94,,1
725308381,00658M00:09:09.806,0657 23:27:48,735.94,,1
725308382,00658M00:09:10.779,0657 23:27:49,735.92,,1
725308383,00658M00:09:11.752,0657 23:27:50,735.97,,1
725308384,00658M00:09:12.725,0657 23:27:51,735.97,,1
725308385,00658M00:09:13.699,0657 23:27:52,735.94,,1
725308386,00658M00:09:14.672,0657 23:27:53,735.88,,1
725308387,00658M00:09:15.645,0657 23:27:54,735.92,,1
725308388,00658M00:09:16.618,0657 23:27:55,735.92,,1
725308389,00658M00:09:17.592,0657 23:27:56,735.97,,1
725308390,00658M00:09:18.565,0657 23:27:57,735.99,,1
725308391,00658M00:09:19.538,0657 23:27:58,735.92,,1
725308392,00658M00:09:20.511,0657 23:27:59,735.95,,1
725308393,00658M00:09:21.485,0657 23:28:00,735.97,,1
725308394,00658M00:09:22.458,0657 23:28:01,735.94,,1
725308395,00658M00:09:23.431,0657 23:28:02,735.94,,1
725308396,00658M00:09:24.404,0657 23:28:03,735.92,,1
725308397,00658M00:09:25.378,0657 23:28:04,735.95,,1
725308398,00658M00:09:26.351,0657 23:28:05,735.92,,1
725308399,00658M00:09:27.324,0657 23:28:06,735.90,,1
725308400,00658M00:09:28.297,0657 23:28:07,735.97,,1
725308401,00658M00:09:29.271,0657 23:28:08,735.95,,1
725308402,00658M00:09:30.244,0657 23:28:09,735.93,,1
725308403,00658M00:09:31.217,0657 23:28:10,735.93,,1
725308404,00658M00:09:32.190,0657 23:28:11,735.94,,1
725308405,00658M00:09:33.164,0657 23:28:12,735.95,,1
725308406,00658M00:09:34.137,0657 23:28:12,735.92,,1
725308407,00658M00:09:35.110,0657 23:28:13,735.93,,1
725308408,00658M00:09:36.083,0657 23:28:14,735.95,,1
725308409,00658M00:09:37.057,0657 23:28:15,735.95,,1
725308410,00658M00:09:38.030,0657 23:28:16,735.92,,1
725308411,00658M00:09:39.003,0657 23:28:17,735.95,,1
725308412,00658M00:09:39.976,0657 23:28:18,735.92,,1
725308413,00658M00:09:40.950,0657 23:28:19,735.97,,1
725308414,00658M00:09:41.923,0657 23:28:20,735.95,,1
725308415,00658M00:09:42.896,0657 23:28:21,735.97,,1
725308416,00658M00:09:43.869,0657 23:28:22,735.97,,1
725308417,00658M00:09:44.843,0657 23:28:23,735.95,,1
725308418,00658M00:09:45.816,0657 23:28:24,735.93,,1
725308419,00658M00:09:46.789,0657 23:28:25,735.99,,1
725308420,00658M00:09:47.762,0657 23:28:26,735.93,,1
725308421,00658M00:09:48.736,0657 23:28:27,735.95,,1
725308422,00658M00:09:49.709,0657 23:28:28,735.97,,1
725308423,00658M00:09:50.682,0657 23:28:29,735.97,,1
725308424,00658M00:09:51.655,0657 23:28:30,736.00,,1
725308425,00658M00:09:52.629,0657 23:28:31,735.99,,1
725308426,00658M00:09:53.602,0657 23:28:32,735.99,,1
725308427,00658M00:09:54.575,0657 23:28:33,735.91,,1
725308428,00658M00:09:55.548,0657 23:28:34,735.91,,1
725308429,00658M00:09:56.522,0657 23:28:35,735.97,,1
725308430,00658M00:09:57.495,0657 23:28:36,735.97,,1
725308431,00658M00:09:58.468,0657 23:28:37,735.90,,1
725308432,00658M00:09:59.441,0657 23:28:38,735.97,,1
725308433,00658M00:10:00.415,0657 23:28:39,735.95,,1
725308434,00658M00:10:01.388,0657 23:28:40,735.97,,1
725308435,00658M00:10:02.361,0657 23:28:41,736.02,,1
725308436,00658M00:10:03.334,0657 23:28:42,735.97,,1
725308437,00658M00:10:04.308,0657 23:28:43,735.97,,1
725308438,00658M00:10:05.281,0657 23:28:44,735.97,,1
725308439,00658M00:10:06.254,0657 23:28:45,735.99,,1
725308440,00658M00:10:07.227,0657 23:28:46,735.97,,1
725308441,00658M00:10:08.201,0657 23:28:47,735.91,,1
725308442,00658M00:10:09.174,0657 23:28:48,735.93,,1
725308443,00658M00:10:10.147,0657 23:28:49,735.93,,1
725308444,00658M00:10:11.120,0657 23:28:49,735.99,,1
725308445,00658M00:10:12.094,0657 23:28:50,736.02,,1
725308446,00658M00:10:13.067,0657 23:28:51,735.97,,1
725308447,00658M00:10:14.040,0657 23:28:52,735.97,,1
725308448,00658M00:10:15.014,0657 23:28:53,735.95,,1
725308449,00658M00:10:15.987,0657 23:28:54,735.95,,1
725308450,00658M00:10:16.960,0657 23:28:55,735.93,,1
725308451,00658M00:10:17.933,0657 23:28:56,735.99,,1
725308452,00658M00:10:18.907,0657 23:28:57,735.99,,1
725308453,00658M00:10:19.880,0657 23:28:58,735.97,,1
725308454,00658M00:10:20.853,0657 23:28:59,735.91,,1
725308455,00658M00:10:21.826,0657 23:29:00,735.97,,1
725308456,00658M00:10:22.800,0657 23:29:01,735.96,,1
725308457,00658M00:10:23.773,0657 23:29:02,735.93,,1
725308458,00658M00:10:24.746,0657 23:29:03,735.97,,1
725308459,00658M00:10:25.719,0657 23:29:04,735.97,,1
725308460,00658M00:10:26.693,0657 23:29:05,736.00,,1
725308461,00658M00:10:27.666,0657 23:29:06,735.97,,1
725308462,00658M00:10:28.639,0657 23:29:07,735.98,,1
725308463,00658M00:10:29.612,0657 23:29:08,735.98,,1
725308464,00658M00:10:30.586,0657 23:29:09,736.02,,1
725308465,00658M00:10:31.559,0657 23:29:10,735.98,,1
725308466,00658M00:10:32.532,0657 23:29:11,735.98,,1
725308467,00658M00:10:33.505,0657 23:29:12,735.95,,1
725308468,00658M00:10:34.479,0657 23:29:13,736.02,,1
725308469,00658M00:10:35.452,0657 23:29:14,736.00,,1
725308470,00658M00:10:36.425,0657 23:29:15,735.95,,1
725308471,00658M00:10:37.398,0657 23:29:16,736.00,,1
725308472,00658M00:10:38.372,0657 23:29:17,736.02,,1
725308473,00658M00:10:39.345,0657 23:29:18,736.04,,1
725308474,00658M00:10:40.318,0657 23:29:19,736.04,,1
725308475,00658M00:10:41.291,0657 23:29:20,736.02,,1
725308476,00658M00:10:42.265,0657 23:29:21,736.02,,1
725308477,00658M00:10:43.238,0657 23:29:22,736.02,,1
725308478,00658M00:10:44.211,0657 23:29:23,735.98,,1
725308479,00658M00:10:45.184,0657 23:29:24,735.94,,1
725308480,00658M00:10:46.158,0657 23:29:25,735.98,,1
725308481,00658M00:10:47.131,0657 23:29:25,735.98,,1
725308482,00658M00:10:48.104,0657 23:29:26,735.98,,1
725308483,00658M00:10:49.077,0657 23:29:27,736.00,,1
725308484,00658M00:10:50.051,0657 23:29:28,736.05,,1
725308485,00658M00:10:51.024,0657 23:29:29,736.02,,1
725308486,00658M00:10:51.997,0657 23:29:30,736.00,,1
725308487,00658M00:10:52.970,0657 23:29:31,736.05,,1
725308488,00658M00:10:53.944,0657 23:29:32,736.00,,1
725308489,00658M00:10:54.917,0657 23:29:33,736.02,,1
725308490,00658M00:10:55.890,0657 23:29:34,736.00,,1
725308491,00658M00:10:56.863,0657 23:29:35,736.00,,1
725308492,00658M00:10:57.837,0657 23:29:36,735.94,,1
725308493,00658M00:10:58.810,0657 23:29:37,736.02,,1
725308494,00658M00:10:59.783,0657 23:29:38,736.03,,1
725308495,00658M00:11:00.756,0657 23:29:39,736.00,,1
725308496,00658M00:11:01.730,0657 23:29:40,735.98,,1
725308497,00658M00:11:02.703,0657 23:29:41,736.03,,1
725308498,00658M00:11:03.676,0657 23:29:42,736.05,,1
725308499,00658M00:11:04.649,0657 23:29:43,735.98,,1
725308500,00658M00:11:05.623,0657 23:29:44,736.03,,1
725308501,00658M00:11:06.596,0657 23:29:45,736.00,,1
725308502,00658M00:11:07.569,0657 23:29:46,736.03,,1
725308503,00658M00:11:08.542,0657 23:29:47,736.02,,1
725308504,00658M00:11:09.516,0657 23:29:48,736.01,,1
725308505,00658M00:11:10.489,0657 23:29:49,736.05,,1
725308506,00658M00:11:11.462,0657 23:29:50,736.02,,1
725308507,00658M00:11:12.435,0657 23:29:51,736.03,,1
725308508,00658M00:11:13.409,0657 23:29:52,736.03,,1
725308509,00658M00:11:14.382,0657 23:29:53,736.05,,1
725308510,00658M00:11:15.355,0657 23:29:54,736.03,,1
725308511,00658M00:11:16.328,0657 23:29:55,736.04,,1
725308512,00658M00:11:17.302,0657 23:29:56,736.07,,1
725308513,00658M00:11:18.275,0657 23:29:57,736.05,,1
725308514,00658M00:11:19.248,0657 23:29:58,736.05,,1
725308515,00658M00:11:20.221,0657 23:29:59,736.05,,1
725308516,00658M00:11:21.195,0657 23:30:00,736.01,,1
725308517,00658M00:11:22.168,0657 23:30:01,735.98,,1
725308518,00658M00:11:23.141,0657 23:30:02,736.10,,1
725308519,00658M00:11:24.114,0657 23:30:02,736.03,,1
725308520,00658M00:11:25.088,0657 23:30:03,736.09,,1
725308521,00658M00:11:26.061,0657 23:30:04,736.10,,1
725308522,00658M00:11:27.034,0657 23:30:05,736.03,,1
725308523,00658M00:11:28.007,0657 23:30:06,736.12,,1
725308524,00658M00:11:28.981,0657 23:30:07,736.07,,1
725308525,00658M00:11:29.954,0657 23:30:08,736.09,,1
725308526,00658M00:11:30.927,0657 23:30:09,736.03,,1
725308527,00658M00:11:31.900,0657 23:30:10,736.12,,1
725308528,00658M00:11:32.874,0657 23:30:11,736.05,,1
725308529,00658M00:11:33.847,0657 23:30:12,736.10,,1
725308530,00658M00:11:34.820,0657 23:30:13,736.05,,1
725308531,00658M00:11:35.793,0657 23:30:14,736.03,,1
725308532,00658M00:11:36.767,0657 23:30:15,736.07,,1
725308533,00658M00:11:37.740,0657 23:30:16,736.03,,1
725308534,00658M00:11:38.713,0657 23:30:17,736.07,,1
725308535,00658M00:11:39.686,0657 23:30:18,736.05,,1
725308536,00658M00:11:40.660,0657 23:30:19,736.05,,1
725308537,00658M00:11:41.633,0657 23:30:20,736.12,,1
725308538,00658M00:11:42.606,0657 23:30:21,736.07,,1
725308539,00658M00:11:43.579,0657 23:30:22,736.05,,1
725308540,00658M00:11:44.553,0657 23:30:23,736.08,,1
725308541,00658M00:11:45.526,0657 23:30:24,736.12,,1
725308542,00658M00:11:46.499,0657 23:30:25,736.12,,1
725308543,00658M00:11:47.472,0657 23:30:26,736.03,,1
725308544,00658M00:11:48.446,0657 23:30:27,736.03,,1
725308545,00658M00:11:49.419,0657 23:30:28,736.05,,1
725308546,00658M00:11:50.392,0657 23:30:29,736.10,,1
725308547,00658M00:11:51.365,0657 23:30:30,736.07,,1
725308548,00658M00:11:52.339,0657 23:30:31,736.10,,1
725308549,00658M00:11:53.312,0657 23:30:32,736.12,,1
725308550,00658M00:11:54.285,0657 23:30:33,736.10,,1
725308551,00658M00:11:55.258,0657 23:30:34,736.10,,1
725308552,00658M00:11:56.232,0657 23:30:35,736.12,,1
725308553,00658M00:11:57.205,0657 23:30:36,736.10,,1
725308554,00658M00:11:58.178,0657 23:30:37,736.06,,1
725308555,00658M00:11:59.151,0657 23:30:38,736.06,,1
725308556,00658M00:12:00.125,0657 23:30:39,736.10,,1
725308557,00658M00:12:01.098,0657 23:30:39,736.03,,1
725308558,00658M00:12:02.071,0657 23:30:40,736.10,,1
725308559,00658M00:12:03.044,0657 23:30:41,736.03,,1
725308560,00658M00:12:04.018,0657 23:30:42,736.07,,1
725308561,00658M00:12:04.991,0657 23:30:43,736.08,,1
725308562,00658M00:12:05.964,0657 23:30:44,736.03,,1
725308563,00658M00:12:06.937,0657 23:30:45,736.08,,1
725308564,00658M00:12:07.911,0657 23:30:46,736.06,,1
725308565,00658M00:12:08.884,0657 23:30:47,736.07,,1
725308566,00658M00:12:09.857,0657 23:30:48,736.07,,1
725308567,00658M00:12:10.830,0657 23:30:49,736.07,,1
725308568,00658M00:12:11.804,0657 23:30:50,736.03,,1
725308569,00658M00:12:12.777,0657 23:30:51,736.07,,1
725308570,00658M00:12:13.750,0657 23:30:52,736.07,,1
725308571,00658M00:12:14.723,0657 23:30:53,736.10,,1
725308572,00658M00:12:15.697,0657 23:30:54,736.05,,1
725308573,00658M00:12:16.670,0657 23:30:55,736.08,,1
725308574,00658M00:12:17.643,0657 23:30:56,736.01,,1
725308575,00658M00:12:18.617,0657 23:30:57,736.05,,1
725308576,00658M00:12:19.590,0657 23:30:58,736.05,,1
725308577,00658M00:12:20.563,0657 23:30:59,736.10,,1
725308578,00658M00:12:21.536,0657 23:31:00,736.08,,1
725308579,00658M00:12:22.510,0657 23:31:01,736.01,,1
725308580,00658M00:12:23.483,0657 23:31:02,736.03,,1
725308581,00658M00:12:24.456,0657 23:31:03,736.08,,1
725308582,00658M00:12:25.429,0657 23:31:04,736.01,,1
725308583,00658M00:12:26.403,0657 23:31:05,736.06,,1
725308584,00658M00:12:27.376,0657 23:31:06,736.01,,1
725308585,00658M00:12:28.349,0657 23:31:07,736.08,,1
725308586,00658M00:12:29.322,0657 23:31:08,736.06,,1
725308587,00658M00:12:30.296,0657 23:31:09,736.08,,1
725308588,00658M00:12:31.269,0657 23:31:10,736.06,,1
725308589,00658M00:12:32.242,0657 23:31:11,736.01,,1
725308590,00658M00:12:33.215,0657 23:31:12,736.06,,1
725308591,00658M00:12:34.189,0657 23:31:13,736.06,,1
725308592,00658M00:12:35.162,0657 23:31:14,736.01,,1
725308593,00658M00:12:36.135,0657 23:31:15,736.08,,1
725308594,00658M00:12:37.108,0657 23:31:15,736.06,,1
725308595,00658M00:12:38.082,0657 23:31:16,736.06,,1
725308596,00658M00:12:39.055,0657 23:31:17,736.03,,1
725308597,00658M00:12:40.028,0657 23:31:18,736.06,,1
725308598,00658M00:12:41.001,0657 23:31:19,735.99,,1
725308599,00658M00:12:41.975,0657 23:31:20,736.08,,1
725308600,00658M00:12:42.948,0657 23:31:21,736.04,,1
725308601,00658M00:12:43.921,0657 23:31:22,736.04,,1
725308602,00658M00:12:44.894,0657 23:31:23,736.02,,1
725308603,00658M00:12:45.868,0657 23:31:24,736.10,,1
725308604,00658M00:12:46.841,0657 23:31:25,736.04,,1
725308605,00658M00:12:47.814,0657 23:31:26,736.08,,1
725308606,00658M00:12:48.787,0657 23:31:27,736.04,,1
725308607,00658M00:12:49.761,0657 23:31:28,736.03,,1
725308608,00658M00:12:50.734,0657 23:31:29,736.06,,1
725308609,00658M00:12:51.707,0657 23:31:30,736.04,,1
725308610,00658M00:12:52.680,0657 23:31:31,736.06,,1
725308611,00658M00:12:53.654,0657 23:31:32,736.04,,1
725308612,00658M00:12:54.627,0657 23:31:33,736.03,,1
725308613,00658M00:12:55.600,0657 23:31:34,736.08,,1
725308614,00658M00:12:56.573,0657 23:31:35,736.04,,1
725308615,00658M00:12:57.547,0657 23:31:36,736.04,,1
725308616,00658M00:12:58.520,0657 23:31:37,736.00,,1
725308617,00658M00:12:59.493,0657 23:31:38,736.02,,1
725308618,00658M00:13:00.466,0657 23:31:39,736.03,,1
725308619,00658M00:13:01.440,0657 23:31:40,736.10,,1
725308620,00658M00:13:02.413,0657 23:31:41,736.04,,1
725308621,00658M00:13:03.386,0657 23:31:42,736.06,,1
725308622,00658M00:13:04.359,0657 23:31:43,736.01,,1
725308623,00658M00:13:05.333,0657 23:31:44,736.06,,1
725308624,00658M00:13:06.306,0657 23:31:45,736.04,,1
725308625,00658M00:13:07.279,0657 23:31:46,736.04,,1
725308626,00658M00:13:08.252,0657 23:31:47,736.08,,1
725308627,00658M00:13:09.226,0657 23:31:48,736.04,,1
725308628,00658M00:13:10.199,0657 23:31:49,736.04,,1
725308629,00658M00:13:11.172,0657 23:31:50,736.00,,1
725308630,00658M00:13:12.145,0657 23:31:51,736.04,,1
725308631,00658M00:13:13.119,0657 23:31:52,736.04,,1
725308632,00658M00:13:14.092,0657 23:31:52,736.06,,1
725308633,00658M00:13:15.065,0657 23:31:53,736.06,,1
725308634,00658M00:13:16.038,0657 23:31:54,736.04,,1
725308635,00658M00:13:17.012,0657 23:31:55,736.04,,1
725308636,00658M00:13:17.985,0657 23:31:56,736.04,,1
725308637,00658M00:13:18.958,0657 23:31:57,736.04,,1
725308638,00658M00:13:19.931,0657 23:31:58,736.04,,1
725308639,00658M00:13:20.905,0657 23:31:59,736.06,,1
725308640,00658M00:13:21.878,0657 23:32:00,736.04,,1
725308641,00658M00:13:22.851,0657 23:32:01,736.02,,1
725308642,00658M00:13:23.824,0657 23:32:02,735.99,,1
725308643,00658M00:13:24.798,0657 23:32:03,736.04,,1
725308644,00658M00:13:25.771,0657 23:32:04,736.06,,1
725308645,00658M00:13:26.744,0657 23:32:05,736.06,,1
725308646,00658M00:13:27.717,0657 23:32:06,736.04,,1
725308647,00658M00:13:28.691,0657 23:32:07,736.00,,1
725308648,00658M00:13:29.664,0657 23:32:08,736.02,,1
725308649,00658M00:13:30.637,0657 23:32:09,736.09,,1
725308650,00658M00:13:31.610,0657 23:32:10,736.06,,1
725308651,00658M00:13:32.584,0657 23:32:11,736.09,,1
725308652,00658M00:13:33.557,0657 23:32:12,736.04,,1
725308653,00658M00:13:34.530,0657 23:32:13,736.04,,1
725308654,00658M00:13:35.503,0657 23:32:14,736.07,,1
725308655,00658M00:13:36.477,0657 23:32:15,736.04,,1
725308656,00658M00:13:37.450,0657 23:32:16,736.04,,1
725308657,00658M00:13:38.423,0657 23:32:17,736.07,,1
725308658,00658M00:13:39.396,0657 23:32:18,736.05,,1
725308659,00658M00:13:40.370,0657 23:32:19,736.04,,1
725308660,00658M00:13:41.343,0657 23:32:20,736.05,,1
725308661,00658M00:13:42.316,0657 23:32:21,736.04,,1
725308662,00658M00:13:43.289,0657 23:32:22,736.05,,1
725308663,00658M00:13:44.263,0657 23:32:23,736.09,,1
725308664,00658M00:13:45.236,0657 23:32:24,736.02,,1
