SCLK,LMST,LTST,PRESSURE,PRESSURE_UNCERTAINTY,TRANSDUCER
683060633,00182M02:34:05.845,0182 02:48:52,708.99,,1
683060634,00182M02:34:06.818,0182 02:48:53,708.97,,1
683060635,00182M02:34:07.791,0182 02:48:54,708.92,,1
683060636,00182M02:34:08.764,0182 02:48:55,708.99,,1
683060637,00182M02:34:09.738,0182 02:48:56,708.92,,1
683060638,00182M02:34:10.711,0182 02:48:57,708.94,,1
683060639,00182M02:34:11.684,0182 02:48:58,708.98,,1
683060640,00182M02:34:12.657,0182 02:48:59,708.92,,1
683060641,00182M02:34:13.631,0182 02:49:00,708.94,,1
683060642,00182M02:34:14.604,0182 02:49:01,708.94,,1
683060643,00182M02:34:15.577,0182 02:49:02,708.94,,1
683060644,00182M02:34:16.550,0182 02:49:03,708.94,,1
683060645,00182M02:34:17.524,0182 02:49:04,708.88,,1
683060646,00182M02:34:18.497,0182 02:49:05,708.96,,1
683060647,00182M02:34:19.470,0182 02:49:06,708.96,,1
683060648,00182M02:34:20.443,0182 02:49:07,708.93,,1
683060649,00182M02:34:21.417,0182 02:49:08,708.94,,1
683060650,00182M02:34:22.390,0182 02:49:09,708.94,,1
683060651,00182M02:34:23.363,0182 02:49:10,708.94,,1
683060652,00182M02:34:24.336,0182 02:49:11,708.96,,1
683060653,00182M02:34:25.310,0182 02:49:12,708.94,,1
683060654,00182M02:34:26.283,0182 02:49:13,709.00,,1
683060655,00182M02:34:27.256,0182 02:49:14,708.93,,1
683060656,00182M02:34:28.229,0182 02:49:15,708.96,,1
683060657,00182M02:34:29.203,0182 02:49:16,708.91,,1
683060658,00182M02:34:30.176,0182 02:49:17,708.93,,1
683060659,00182M02:34:31.149,0182 02:49:18,708.95,,1
683060660,00182M02:34:32.122,0182 02:49:19,708.95,,1
683060661,00182M02:34:33.096,0182 02:49:20,708.97,,1
683060662,00182M02:34:34.069,0182 02:49:21,708.97,,1
683060663,00182M02:34:35.042,0182 02:49:22,709.00,,1
683060664,00182M02:34:36.015,0182 02:49:23,708.93,,1
683060665,00182M02:34:36.989,0182 02:49:24,708.99,,1
683060666,00182M02:34:37.962,0182 02:49:25,708.97,,1
683060667,00182M02:34:38.935,0182 02:49:26,708.91,,1
683060668,00182M02:34:39.908,0182 02:49:26,708.95,,1
683060669,00182M02:34:40.882,0182 02:49:27,708.97,,1
683060670,00182M02:34:41.855,0182 02:49:28,708.99,,1
683060671,00182M02:34:42.828,0182 02:49:29,708.97,,1
683060672,00182M02:34:43.801,0182 02:49:30,708.99,,1
683060673,00182M02:34:44.775,0182 02:49:31,708.93,,1
683060674,00182M02:34:45.748,0182 02:49:32,708.93,,1
683060675,00182M02:34:46.721,0182 02:49:33,708.95,,1
683060676,00182M02:34:47.694,0182 02:49:34,708.96,,1
683060677,00182M02:34:48.668,0182 02:49:35,708.96,,1
683060678,00182M02:34:49.641,0182 02:49:36,708.95,,1
683060679,00182M02:34:50.614,0182 02:49:37,708.94,,1
683060680,00182M02:34:51.587,0182 02:49:38,708.98,,1
683060681,00182M02:34:52.561,0182 02:49:39,708.98,,1
683060682,00182M02:34:53.534,0182 02:49:40,708.92,,1
683060683,00182M02:34:54.507,0182 02:49:41,708.96,,1
683060684,00182M02:34:55.480,0182 02:49:42,708.96,,1
683060685,00182M02:34:56.454,0182 02:49:43,708.92,,1
683060686,00182M02:34:57.427,0182 02:49:44,708.92,,1
683060687,00182M02:34:58.400,0182 02:49:45,708.94,,1
683060688,00182M02:34:59.374,0182 02:49:46,708.94,,1
683060689,00182M02:35:00.347,0182 02:49:47,708.96,,1
683060690,00182M02:35:01.320,0182 02:49:48,708.94,,1
683060691,00182M02:35:02.293,0182 02:49:49,708.92,,1
683060692,00182M02:35:03.267,0182 02:49:50,708.92,,1
683060693,00182M02:35:04.240,0182 02:49:51,708.98,,1
683060694,00182M02:35:05.213,0182 02:49:52,708.96,,1
683060695,00182M02:35:06.186,0182 02:49:53,708.93,,1
683060696,00182M02:35:07.160,0182 02:49:54,708.93,,1
683060697,00182M02:35:08.133,0182 02:49:55,708.98,,1
683060698,00182M02:35:09.106,0182 02:49:56,708.95,,1
683060699,00182M02:35:10.079,0182 02:49:57,708.91,,1
683060700,00182M02:35:11.053,0182 02:49:58,708.96,,1
683060701,00182M02:35:12.026,0182 02:49:59,708.92,,1
683060702,00182M02:35:12.999,0182 02:50:00,708.96,,1
683060703,00182M02:35:13.972,0182 02:50:01,708.93,,1
683060704,00182M02:35:14.946,0182 02:50:02,708.91,,1
683060705,00182M02:35:15.919,0182 02:50:02,708.96,,1
683060706,00182M02:35:16.892,0182 02:50:03,708.93,,1
683060707,00182M02:35:17.865,0182 02:50:04,708.98,,1
683060708,00182M02:35:18.839,0182 02:50:05,708.91,,1
683060709,00182M02:35:19.812,0182 02:50:06,708.97,,1
683060710,00182M02:35:20.785,0182 02:50:07,708.89,,1
683060711,00182M02:35:21.758,0182 02:50:08,708.95,,1
683060712,00182M02:35:22.732,0182 02:50:09,708.93,,1
683060713,00182M02:35:23.705,0182 02:50:10,708.93,,1
683060714,00182M02:35:24.678,0182 02:50:11,708.93,,1
683060715,00182M02:35:25.651,0182 02:50:12,708.92,,1
683060716,00182M02:35:26.625,0182 02:50:13,708.95,,1
683060717,00182M02:35:27.598,0182 02:50:14,708.95,,1
683060718,00182M02:35:28.571,0182 02:50:15,708.93,,1
683060719,00182M02:35:29.544,0182 02:50:16,708.99,,1
683060720,00182M02:35:30.518,0182 02:50:17,708.97,,1
683060721,00182M02:35:31.491,0182 02:50:18,708.97,,1
683060722,00182M02:35:32.464,0182 02:50:19,708.88,,1
683060723,00182M02:35:33.437,0182 02:50:20,708.90,,1
683060724,00182M02:35:34.411,0182 02:50:21,708.90,,1
683060725,00182M02:35:35.384,0182 02:50:22,708.99,,1
683060726,00182M02:35:36.357,0182 02:50:23,708.92,,1
683060727,00182M02:35:37.330,0182 02:50:24,708.92,,1
683060728,00182M02:35:38.304,0182 02:50:25,708.97,,1
683060729,00182M02:35:39.277,0182 02:50:26,708.87,,1
683060730,00182M02:35:40.250,0182 02:50:27,708.95,,1
683060731,00182M02:35:41.223,0182 02:50:28,708.92,,1
683060732,00182M02:35:42.197,0182 02:50:29,708.90,,1
683060733,00182M02:35:43.170,0182 02:50:30,708.96,,1
683060734,00182M02:35:44.143,0182 02:50:31,708.94,,1
683060735,00182M02:35:45.116,0182 02:50:32,708.90,,1
683060736,00182M02:35:46.090,0182 02:50:33,708.94,,1
683060737,00182M02:35:47.063,0182 02:50:34,708.96,,1
683060738,00182M02:35:48.036,0182 02:50:35,708.90,,1
683060739,00182M02:35:49.009,0182 02:50:36,708.89,,1
683060740,00182M02:35:49.983,0182 02:50:37,708.91,,1
683060741,00182M02:35:50.956,0182 02:50:38,708.94,,1
683060742,00182M02:35:51.929,0182 02:50:39,708.94,,1
683060743,00182M02:35:52.902,0182 02:50:39,708.89,,1
683060744,00182M02:35:53.876,0182 02:50:40,708.92,,1
683060745,00182M02:35:54.849,0182 02:50:41,708.91,,1
683060746,00182M02:35:55.822,0182 02:50:42,708.91,,1
683060747,00182M02:35:56.795,0182 02:50:43,708.89,,1
683060748,00182M02:35:57.769,0182 02:50:44,708.95,,1
683060749,00182M02:35:58.742,0182 02:50:45,708.91,,1
683060750,00182M02:35:59.715,0182 02:50:46,708.92,,1
683060751,00182M02:36:00.688,0182 02:50:47,708.91,,1
683060752,00182M02:36:01.662,0182 02:50:48,708.89,,1
683060753,00182M02:36:02.635,0182 02:50:49,708.94,,1
683060754,00182M02:36:03.608,0182 02:50:50,708.87,,1
683060755,00182M02:36:04.581,0182 02:50:51,708.96,,1
683060756,00182M02:36:05.555,0182 02:50:52,708.93,,1
683060757,00182M02:36:06.528,0182 02:50:53,708.89,,1
683060758,00182M02:36:07.501,0182 02:50:54,708.93,,1
683060759,00182M02:36:08.474,0182 02:50:55,708.93,,1
683060760,00182M02:36:09.448,0182 02:50:56,708.82,,1
683060761,00182M02:36:10.421,0182 02:50:57,708.95,,1
683060762,00182M02:36:11.394,0182 02:50:58,708.93,,1
683060763,00182M02:36:12.367,0182 02:50:59,708.93,,1
683060764,00182M02:36:13.341,0182 02:51:00,708.88,,1
683060765,00182M02:36:14.314,0182 02:51:01,708.93,,1
683060766,00182M02:36:15.287,0182 02:51:02,708.91,,1
683060767,00182M02:36:16.260,0182 02:51:03,708.90,,1
683060768,00182M02:36:17.234,0182 02:51:04,708.92,,1
683060769,00182M02:36:18.207,0182 02:51:05,708.88,,1
683060770,00182M02:36:19.180,0182 02:51:06,708.88,,1
683060771,00182M02:36:20.153,0182 02:51:07,708.92,,1
683060772,00182M02:36:21.127,0182 02:51:08,708.88,,1
683060773,00182M02:36:22.100,0182 02:51:09,708.95,,1
683060774,00182M02:36:23.073,0182 02:51:10,708.92,,1
683060775,00182M02:36:24.046,0182 02:51:11,708.90,,1
683060776,00182M02:36:25.020,0182 02:51:12,708.86,,1
683060777,00182M02:36:25.993,0182 02:51:13,708.83,,1
683060778,00182M02:36:26.966,0182 02:51:14,708.90,,1
683060779,00182M02:36:27.939,0182 02:51:15,708.88,,1
683060780,00182M02:36:28.913,0182 02:51:16,708.90,,1
683060781,00182M02:36:29.886,0182 02:51:16,708.88,,1
683060782,00182M02:36:30.859,0182 02:51:17,708.88,,1
683060783,00182M02:36:31.832,0182 02:51:18,708.88,,1
683060784,00182M02:36:32.806,0182 02:51:19,708.88,,1
683060785,00182M02:36:33.779,0182 02:51:20,708.94,,1
683060786,00182M02:36:34.752,0182 02:51:21,708.87,,1
683060787,00182M02:36:35.725,0182 02:51:22,708.90,,1
683060788,00182M02:36:36.699,0182 02:51:23,708.92,,1
683060789,00182M02:36:37.672,0182 02:51:24,708.89,,1
683060790,00182M02:36:38.645,0182 02:51:25,708.90,,1
683060791,00182M02:36:39.618,0182 02:51:26,708.90,,1
683060792,00182M02:36:40.592,0182 02:51:27,708.89,,1
683060793,00182M02:36:41.565,0182 02:51:28,708.89,,1
683060794,00182M02:36:42.538,0182 02:51:29,708.92,,1
683060795,00182M02:36:43.511,0182 02:51:30,708.96,,1
683060796,00182M02:36:44.485,0182 02:51:31,708.89,,1
683060797,00182M02:36:45.458,0182 02:51:32,708.90,,1
683060798,00182M02:36:46.431,0182 02:51:33,708.87,,1
683060799,00182M02:36:47.404,0182 02:51:34,708.91,,1
683060800,00182M02:36:48.378,0182 02:51:35,708.87,,1
683060801,00182M02:36:49.351,0182 02:51:36,708.89,,1
683060802,00182M02:36:50.324,0182 02:51:37,708.89,,1
683060803,00182M02:36:51.297,0182 02:51:38,708.89,,1
683060804,00182M02:36:52.271,0182 02:51:39,708.89,,1
683060805,00182M02:36:53.244,0182 02:51:40,708.89,,1
683060806,00182M02:36:54.217,0182 02:51:41,708.89,,1
683060807,00182M02:36:55.190,0182 02:51:42,708.91,,1
683060808,00182M02:36:56.164,0182 02:51:43,708.85,,1
683060809,00182M02:36:57.137,0182 02:51:44,708.89,,1
683060810,00182M02:36:58.110,0182 02:51:45,708.91,,1
683060811,00182M02:36:59.083,0182 02:51:46,708.89,,1
683060812,00182M02:37:00.057,0182 02:51:47,708.91,,1
683060813,00182M02:37:01.030,0182 02:51:48,708.91,,1
683060814,00182M02:37:02.003,0182 02:51:49,708.91,,1
683060815,00182M02:37:02.977,0182 02:51:50,708.89,,1
683060816,00182M02:37:03.950,0182 02:51:51,708.89,,1
683060817,00182M02:37:04.923,0182 02:51:52,708.86,,1
683060818,00182M02:37:05.896,0182 02:51:52,708.88,,1
683060819,00182M02:37:06.870,0182 02:51:53,708.89,,1
683060820,00182M02:37:07.843,0182 02:51:54,708.88,,1
683060821,00182M02:37:08.816,0182 02:51:55,708.86,,1
683060822,00182M02:37:09.789,0182 02:51:56,708.88,,1
683060823,00182M02:37:10.763,0182 02:51:57,708.88,,1
683060824,00182M02:37:11.736,0182 02:51:58,708.88,,1
683060825,00182M02:37:12.709,0182 02:51:59,708.93,,1
683060826,00182M02:37:13.682,0182 02:52:00,708.88,,1
683060827,00182M02:37:14.656,0182 02:52:01,708.90,,1
683060828,00182M02:37:15.629,0182 02:52:02,708.88,,1
683060829,00182M02:37:16.602,0182 02:52:03,708.94,,1
683060830,00182M02:37:17.575,0182 02:52:04,708.92,,1
683060831,00182M02:37:18.549,0182 02:52:05,708.90,,1
683060832,00182M02:37:19.522,0182 02:52:06,708.81,,1
683060833,00182M02:37:20.495,0182 02:52:07,708.86,,1
683060834,00182M02:37:21.468,0182 02:52:08,708.83,,1
683060835,00182M02:37:22.442,0182 02:52:09,708.88,,1
683060836,00182M02:37:23.415,0182 02:52:10,708.88,,1
683060837,00182M02:37:24.388,0182 02:52:11,708.90,,1
683060838,00182M02:37:25.361,0182 02:52:12,708.86,,1
683060839,00182M02:37:26.335,0182 02:52:13,708.87,,1
683060840,00182M02:37:27.308,0182 02:52:14,708.88,,1
683060841,00182M02:37:28.281,0182 02:52:15,708.83,,1
683060842,00182M02:37:29.254,0182 02:52:16,708.85,,1
683060843,00182M02:37:30.228,0182 02:52:17,708.83,,1
683060844,00182M02:37:31.201,0182 02:52:18,708.87,,1
683060845,00182M02:37:32.174,0182 02:52:19,708.85,,1
683060846,00182M02:37:33.147,0182 02:52:20,708.81,,1
683060847,00182M02:37:34.121,0182 02:52:21,708.85,,1
683060848,00182M02:37:35.094,0182 02:52:22,708.88,,1
683060849,00182M02:37:36.067,0182 02:52:23,708.83,,1
683060850,00182M02:37:37.040,0182 02:52:24,708.87,,1
683060851,00182M02:37:38.014,0182 02:52:25,708.85,,1
683060852,00182M02:37:38.987,0182 02:52:26,708.87,,1
683060853,00182M02:37:39.960,0182 02:52:27,708.87,,1
683060854,00182M02:37:40.933,0182 02:52:28,708.85,,1
683060855,00182M02:37:41.907,0182 02:52:29,708.81,,1
683060856,00182M02:37:42.880,0182 02:52:29,708.81,,1
683060857,00182M02:37:43.853,0182 02:52:30,708.85,,1
683060858,00182M02:37:44.826,0182 02:52:31,708.78,,1
683060859,00182M02:37:45.800,0182 02:52:32,708.89,,1
683060860,00182M02:37:46.773,0182 02:52:33,708.87,,1
683060861,00182M02:37:47.746,0182 02:52:34,708.83,,1
683060862,00182M02:37:48.719,0182 02:52:35,708.85,,1
683060863,00182M02:37:49.693,0182 02:52:36,708.82,,1
683060864,00182M02:37:50.666,0182 02:52:37,708.78,,1
683060865,00182M02:37:51.639,0182 02:52:38,708.89,,1
683060866,00182M02:37:52.612,0182 02:52:39,708.82,,1
683060867,00182M02:37:53.586,0182 02:52:40,708.80,,1
683060868,00182M02:37:54.559,0182 02:52:41,708.80,,1
683060869,00182M02:37:55.532,0182 02:52:42,708.78,,1
683060870,00182M02:37:56.505,0182 02:52:43,708.84,,1
683060871,00182M02:37:57.479,0182 02:52:44,708.84,,1
683060872,00182M02:37:58.452,0182 02:52:45,708.78,,1
683060873,00182M02:37:59.425,0182 02:52:46,708.78,,1
683060874,00182M02:38:00.398,0182 02:52:47,708.84,,1
683060875,00182M02:38:01.372,0182 02:52:48,708.82,,1
683060876,00182M02:38:02.345,0182 02:52:49,708.77,,1
683060877,00182M02:38:03.318,0182 02:52:50,708.82,,1
683060878,00182M02:38:04.291,0182 02:52:51,708.82,,1
683060879,00182M02:38:05.265,0182 02:52:52,708.86,,1
683060880,00182M02:38:06.238,0182 02:52:53,708.77,,1
683060881,00182M02:38:07.211,0182 02:52:54,708.82,,1
683060882,00182M02:38:08.184,0182 02:52:55,708.80,,1
683060883,00182M02:38:09.158,0182 02:52:56,708.80,,1
683060884,00182M02:38:10.131,0182 02:52:57,708.84,,1
683060885,00182M02:38:11.104,0182 02:52:58,708.82,,1
683060886,00182M02:38:12.077,0182 02:52:59,708.81,,1
683060887,00182M02:38:13.051,0182 02:53:00,708.77,,1
683060888,00182M02:38:14.024,0182 02:53:01,708.77,,1
683060889,00182M02:38:14.997,0182 02:53:02,708.81,,1
683060890,00182M02:38:15.970,0182 02:53:03,708.79,,1
683060891,00182M02:38:16.944,0182 02:53:04,708.82,,1
683060892,00182M02:38:17.917,0182 02:53:05,708.77,,1
683060893,00182M02:38:18.890,0182 02:53:05,708.80,,1
683060894,00182M02:38:19.863,0182 02:53:06,708.77,,1
683060895,00182M02:38:20.837,0182 02:53:07,708.79,,1
683060896,00182M02:38:21.810,0182 02:53:08,708.77,,1
683060897,00182M02:38:22.783,0182 02:53:09,708.77,,1
683060898,00182M02:38:23.756,0182 02:53:10,708.79,,1
683060899,00182M02:38:24.730,0182 02:53:11,708.79,,1
683060900,00182M02:38:25.703,0182 02:53:12,708.74,,1
683060901,00182M02:38:26.676,0182 02:53:13,708.76,,1
683060902,00182M02:38:27.649,0182 02:53:14,708.81,,1
683060903,00182M02:38:28.623,0182 02:53:15,708.77,,1
683060904,00182M02:38:29.596,0182 02:53:16,708.79,,1
683060905,00182M02:38:30.569,0182 02:53:17,708.77,,1
683060906,00182M02:38:31.542,0182 02:53:18,708.81,,1
683060907,00182M02:38:32.516,0182 02:53:19,708.76,,1
683060908,00182M02:38:33.489,0182 02:53:20,708.77,,1
683060909,00182M02:38:34.462,0182 02:53:21,708.77,,1
683060910,00182M02:38:35.435,0182 02:53:22,708.76,,1
683060911,00182M02:38:36.409,0182 02:53:23,708.77,,1
683060912,00182M02:38:37.382,0182 02:53:24,708.76,,1
683060913,00182M02:38:38.355,0182 02:53:25,708.76,,1
683060914,00182M02:38:39.328,0182 02:53:26,708.83,,1
683060915,00182M02:38:40.302,0182 02:53:27,708.80,,1
683060916,00182M02:38:41.275,0182 02:53:28,708.81,,1
683060917,00182M02:38:42.248,0182 02:53:29,708.80,,1
683060918,00182M02:38:43.221,0182 02:53:30,708.76,,1
683060919,00182M02:38:44.195,0182 02:53:31,708.80,,1
683060920,00182M02:38:45.168,0182 02:53:32,708.80,,1
683060921,00182M02:38:46.141,0182 02:53:33,708.74,,1
683060922,00182M02:38:47.114,0182 02:53:34,708.78,,1
683060923,00182M02:38:48.088,0182 02:53:35,708.76,,1
683060924,00182M02:38:49.061,0182 02:53:36,708.82,,1
683060925,00182M02:38:50.034,0182 02:53:37,708.74,,1
683060926,00182M02:38:51.007,0182 02:53:38,708.74,,1
683060927,00182M02:38:51.981,0182 02:53:39,708.74,,1
683060928,00182M02:38:52.954,0182 02:53:40,708.76,,1
683060929,00182M02:38:53.927,0182 02:53:41,708.73,,1
683060930,00182M02:38:54.900,0182 02:53:42,708.78,,1
683060931,00182M02:38:55.874,0182 02:53:42,708.78,,1
683060932,00182M02:38:56.847,0182 02:53:43,708.73,,1
683060933,00182M02:38:57.820,0182 02:53:44,708.73,,1
683060934,00182M02:38:58.793,0182 02:53:45,708.73,,1
683060935,00182M02:38:59.767,0182 02:53:46,708.77,,1
683060936,00182M02:39:00.740,0182 02:53:47,708.76,,1
683060937,00182M02:39:01.713,0182 02:53:48,708.76,,1
683060938,00182M02:39:02.686,0182 02:53:49,708.73,,1
683060939,00182M02:39:03.660,0182 02:53:50,708.73,,1
683060940,00182M02:39:04.633,0182 02:53:51,708.75,,1
683060941,00182M02:39:05.606,0182 02:53:52,708.71,,1
683060942,00182M02:39:06.580,0182 02:53:53,708.75,,1
683060943,00182M02:39:07.553,0182 02:53:54,708.77,,1
683060944,00182M02:39:08.526,0182 02:53:55,708.77,,1
683060945,00182M02:39:09.499,0182 02:53:56,708.73,,1
683060946,00182M02:39:10.473,0182 02:53:57,708.73,,1
683060947,00182M02:39:11.446,0182 02:53:58,708.73,,1
683060948,00182M02:39:12.419,0182 02:53:59,708.73,,1
683060949,00182M02:39:13.392,0182 02:54:00,708.77,,1
683060950,00182M02:39:14.366,0182 02:54:01,708.75,,1
683060951,00182M02:39:15.339,0182 02:54:02,708.73,,1
683060952,00182M02:39:16.312,0182 02:54:03,708.75,,1
683060953,00182M02:39:17.285,0182 02:54:04,708.73,,1
683060954,00182M02:39:18.259,0182 02:54:05,708.72,,1
683060955,00182M02:39:19.232,0182 02:54:06,708.80,,1
683060956,00182M02:39:20.205,0182 02:54:07,708.77,,1
683060957,00182M02:39:21.178,0182 02:54:08,708.76,,1
683060958,00182M02:39:22.152,0182 02:54:09,708.79,,1
683060959,00182M02:39:23.125,0182 02:54:10,708.74,,1
683060960,00182M02:39:24.098,0182 02:54:11,708.72,,1
683060961,00182M02:39:25.071,0182 02:54:12,708.75,,1
683060962,00182M02:39:26.045,0182 02:54:13,708.76,,1
683060963,00182M02:39:27.018,0182 02:54:14,708.70,,1
683060964,00182M02:39:27.991,0182 02:54:15,708.76,,1
683060965,00182M02:39:28.964,0182 02:54:16,708.73,,1
683060966,00182M02:39:29.938,0182 02:54:17,708.72,,1
683060967,00182M02:39:30.911,0182 02:54:18,708.74,,1
683060968,00182M02:39:31.884,0182 02:54:18,708.74,,1
683060969,00182M02:39:32.857,0182 02:54:19,708.70,,1
683060970,00182M02:39:33.831,0182 02:54:20,708.74,,1
683060971,00182M02:39:34.804,0182 02:54:21,708.70,,1
683060972,00182M02:39:35.777,0182 02:54:22,708.74,,1
683060973,00182M02:39:36.750,0182 02:54:23,708.70,,1
683060974,00182M02:39:37.724,0182 02:54:24,708.72,,1
683060975,00182M02:39:38.697,0182 02:54:25,708.72,,1
683060976,00182M02:39:39.670,0182 02:54:26,708.74,,1
683060977,00182M02:39:40.643,0182 02:54:27,708.74,,1
683060978,00182M02:39:41.617,0182 02:54:28,708.72,,1
683060979,00182M02:39:42.590,0182 02:54:29,708.65,,1
683060980,00182M02:39:43.563,0182 02:54:30,708.69,,1
683060981,00182M02:39:44.536,0182 02:54:31,708.71,,1
683060982,00182M02:39:45.510,0182 02:54:32,708.72,,1
683060983,00182M02:39:46.483,0182 02:54:33,708.67,,1
683060984,00182M02:39:47.456,0182 02:54:34,708.72,,1
683060985,00182M02:39:48.429,0182 02:54:35,708.69,,1
683060986,00182M02:39:49.403,0182 02:54:36,708.69,,1
683060987,00182M02:39:50.376,0182 02:54:37,708.69,,1
683060988,00182M02:39:51.349,0182 02:54:38,708.67,,1
683060989,00182M02:39:52.322,0182 02:54:39,708.71,,1
683060990,00182M02:39:53.296,0182 02:54:40,708.69,,1
683060991,00182M02:39:54.269,0182 02:54:41,708.69,,1
683060992,00182M02:39:55.242,0182 02:54:42,708.69,,1
683060993,00182M02:39:56.215,0182 02:54:43,708.69,,1
683060994,00182M02:39:57.189,0182 02:54:44,708.69,,1
683060995,00182M02:39:58.162,0182 02:54:45,708.69,,1
683060996,00182M02:39:59.135,0182 02:54:46,708.71,,1
683060997,00182M02:40:00.108,0182 02:54:47,708.73,,1
683060998,00182M02:40:01.082,0182 02:54:48,708.67,,1
683060999,00182M02:40:02.055,0182 02:54:49,708.73,,1
683061000,00182M02:40:03.028,0182 02:54:50,708.67,,1
683061001,00182M02:40:04.001,0182 02:54:51,708.71,,1
683061002,00182M02:40:04.975,0182 02:54:52,708.69,,1
683061003,00182M02:40:05.948,0182 02:54:53,708.69,,1
683061004,00182M02:40:06.921,0182 02:54:54,708.67,,1
683061005,00182M02:40:07.894,0182 02:54:55,708.71,,1
683061006,00182M02:40:08.868,0182 02:54:55,708.62,,1
683061007,00182M02:40:09.841,0182 02:54:56,708.70,,1
683061008,00182M02:40:10.814,0182 02:54:57,708.66,,1
683061009,00182M02:40:11.787,0182 02:54:58,708.64,,1
683061010,00182M02:40:12.761,0182 02:54:59,708.66,,1
683061011,00182M02:40:13.734,0182 02:55:00,708.66,,1
683061012,00182M02:40:14.707,0182 02:55:01,708.69,,1
683061013,00182M02:40:15.680,0182 02:55:02,708.66,,1
683061014,00182M02:40:16.654,0182 02:55:03,708.72,,1
683061015,00182M02:40:17.627,0182 02:55:04,708.68,,1
683061016,00182M02:40:18.600,0182 02:55:05,708.70,,1
683061017,00182M02:40:19.573,0182 02:55:06,708.68,,1
683061018,00182M02:40:20.547,0182 02:55:07,708.69,,1
683061019,00182M02:40:21.520,0182 02:55:08,708.68,,1
683061020,00182M02:40:22.493,0182 02:55:09,708.72,,1
683061021,00182M02:40:23.466,0182 02:55:10,708.68,,1
683061022,00182M02:40:24.440,0182 02:55:11,708.68,,1
683061023,00182M02:40:25.413,0182 02:55:12,708.66,,1
683061024,00182M02:40:26.386,0182 02:55:13,708.64,,1
683061025,00182M02:40:27.359,0182 02:55:14,708.70,,1
683061026,00182M02:40:28.333,0182 02:55:15,708.64,,1
683061027,00182M02:40:29.306,0182 02:55:16,708.66,,1
683061028,00182M02:40:30.279,0182 02:55:17,708.68,,1
683061029,00182M02:40:31.252,0182 02:55:18,708.68,,1
683061030,00182M02:40:32.226,0182 02:55:19,708.61,,1
683061031,00182M02:40:33.199,0182 02:55:20,708.68,,1
683061032,00182M02:40:34.172,0182 02:55:21,708.64,,1
